"country","date","confirmed"
"Beni",2020-09-02,6671
"Beni",2020-09-03,6753
"Beni",2020-09-04,6771
"Beni",2020-09-05,6785
"Beni",2020-09-06,6792
"Beni",2020-09-07,6821
"Beni",2020-09-08,6846
"Beni",2020-09-09,6873
"Beni",2020-09-10,6913
"Beni",2020-09-11,6933
"Beni",2020-09-12,6937
"Beni",2020-09-13,6954
"Beni",2020-09-14,6968
"Beni",2020-09-15,6969
"Beni",2020-09-16,6983
"Beni",2020-09-17,7007
"Beni",2020-09-18,7017
"Beni",2020-09-19,7022
"Beni",2020-09-20,7023
"Beni",2020-09-21,7026
"Beni",2020-09-22,7049
"Beni",2020-09-23,7089
"Beni",2020-09-24,7109
"Beni",2020-09-25,7124
"Beni",2020-09-26,7129
"Beni",2020-09-27,7129
"Beni",2020-09-28,7129
"Beni",2020-09-29,7129
"Beni",2020-09-30,7136
"Beni",2020-10-01,7168
"Beni",2020-10-02,7184
"Beni",2020-10-03,7194
"Beni",2020-10-04,7194
"Beni",2020-10-05,7197
"Beni",2020-10-06,7197
"Beni",2020-10-07,7197
"Beni",2020-10-08,7202
"Beni",2020-10-09,7215
"Beni",2020-10-10,7233
"Beni",2020-10-11,7240
"Beni",2020-10-12,7242
"Beni",2020-10-13,7246
"Beni",2020-10-14,7246
"Beni",2020-10-15,7248
"Beni",2020-10-16,7265
"Beni",2020-10-17,7267
"Beni",2020-10-18,7267
"Beni",2020-10-19,7268
"Beni",2020-10-20,7276
"Beni",2020-10-21,7280
"Beni",2020-10-22,7284
"Beni",2020-10-23,7285
"Beni",2020-10-24,7288
"Beni",2020-10-25,7288
"Beni",2020-10-26,7288
"Beni",2020-10-27,7288
"Beni",2020-10-28,7289
"Beni",2020-10-29,7289
"Beni",2020-10-30,7289
"Beni",2020-10-31,7289
"Beni",2020-11-01,7289
"Beni",2020-11-02,7289
"Beni",2020-11-03,7295
"Beni",2020-11-04,7300
"Beni",2020-11-05,7305
"Beni",2020-11-06,7311
"Beni",2020-11-07,7311
"Beni",2020-11-08,7311
"Beni",2020-11-09,7314
"Beni",2020-11-10,7314
"Beni",2020-11-11,7317
"Beni",2020-11-12,7317
"Beni",2020-11-13,7318
"Beni",2020-11-14,7318
"Beni",2020-11-15,7318
"Beni",2020-11-16,7318
"Beni",2020-11-17,7324
"Beni",2020-11-18,7330
"Beni",2020-11-19,7331
"Beni",2020-11-20,7331
"Beni",2020-11-21,7331
"Beni",2020-11-22,7331
"Beni",2020-11-23,7331
"Beni",2020-11-24,7332
"Beni",2020-11-25,7339
"Beni",2020-11-26,7339
"Beni",2020-11-27,7340
"Beni",2020-11-28,7340
"Beni",2020-11-29,7340
"Beni",2020-11-30,7342
"Beni",2020-12-01,7342
"Beni",2020-12-02,7344
"Beni",2020-12-03,7345
"Beni",2020-12-04,7348
"Beni",2020-12-05,7350
"Beni",2020-12-06,7350
"Beni",2020-12-07,7350
"Beni",2020-12-08,7352
"Beni",2020-12-09,7353
"Beni",2020-12-10,7354
"Beni",2020-12-11,7354
"Beni",2020-12-12,7356
"Beni",2020-12-13,7356
"Beni",2020-12-14,7358
"Beni",2020-12-15,7360
"Beni",2020-12-16,7364
"Beni",2020-12-17,7368
"Beni",2020-12-18,7371
"Beni",2020-12-19,7373
"Beni",2020-12-20,7373
"Beni",2020-12-21,7373
"Beni",2020-12-22,7383
"Beni",2020-12-23,7401
"Beni",2020-12-24,7409
"Beni",2020-12-25,7409
"Beni",2020-12-26,7409
"Beni",2020-12-27,7409
"Beni",2020-12-28,7454
"Beni",2020-12-29,7472
"Pando",2020-03-10,0
"Pando",2020-03-11,0
"Pando",2020-03-12,0
"Pando",2020-03-13,0
"Pando",2020-03-14,0
"Pando",2020-03-15,0
"Pando",2020-03-16,0
"Pando",2020-03-17,0
"Pando",2020-03-18,0
"Pando",2020-03-19,0
"Pando",2020-03-20,0
"Pando",2020-03-21,0
"Pando",2020-03-22,0
"Pando",2020-03-23,0
"Pando",2020-03-24,0
"Pando",2020-03-25,0
"Pando",2020-03-26,0
"Pando",2020-03-27,0
"Pando",2020-03-28,1
"Pando",2020-03-29,1
"Pando",2020-03-30,1
"Pando",2020-03-31,1
"Pando",2020-04-01,4
"Pando",2020-04-02,6
"Pando",2020-04-03,6
"Pando",2020-04-04,6
"Pando",2020-04-05,6
"Pando",2020-04-06,6
"Pando",2020-04-07,10
"Pando",2020-04-08,10
"Pando",2020-04-09,10
"Pando",2020-04-10,10
"Pando",2020-04-11,11
"Pando",2020-04-12,11
"Pando",2020-04-13,11
"Pando",2020-04-14,11
"Pando",2020-04-15,11
"Pando",2020-04-16,11
"Pando",2020-04-17,12
"Pando",2020-04-18,12
"Pando",2020-04-19,12
"Pando",2020-04-20,12
"Pando",2020-04-21,12
"Pando",2020-04-22,12
"Pando",2020-04-23,12
"Pando",2020-04-24,12
"Pando",2020-04-25,12
"Pando",2020-04-26,12
"Pando",2020-04-27,12
"Pando",2020-04-28,12
"Pando",2020-04-29,12
"Pando",2020-04-30,12
"Pando",2020-05-01,12
"Pando",2020-05-02,12
"Pando",2020-05-03,12
"Pando",2020-05-04,12
"Pando",2020-05-05,12
"Pando",2020-05-06,12
"Pando",2020-05-07,12
"Pando",2020-05-08,12
"Pando",2020-05-09,12
"Pando",2020-05-10,12
"Pando",2020-05-11,12
"Pando",2020-05-12,12
"Pando",2020-05-13,12
"Pando",2020-05-14,12
"Pando",2020-05-15,12
"Pando",2020-05-16,12
"Pando",2020-05-17,12
"Pando",2020-05-18,12
"Pando",2020-05-19,12
"Pando",2020-05-20,12
"Pando",2020-05-21,12
"Pando",2020-05-22,12
"Pando",2020-05-23,12
"Pando",2020-05-24,13
"Pando",2020-05-25,13
"Pando",2020-05-26,13
"Pando",2020-05-27,13
"Pando",2020-05-28,13
"Pando",2020-05-29,14
"Pando",2020-05-30,14
"Pando",2020-05-31,14
"Pando",2020-06-01,14
"Pando",2020-06-02,14
"Pando",2020-06-03,23
"Pando",2020-06-04,23
"Pando",2020-06-05,23
"Pando",2020-06-06,47
"Pando",2020-06-07,65
"Pando",2020-06-08,65
"Pando",2020-06-09,94
"Pando",2020-06-10,130
"Pando",2020-06-11,175
"Pando",2020-06-12,238
"Pando",2020-06-13,267
"Pando",2020-06-14,286
"Pando",2020-06-15,307
"Pando",2020-06-16,315
"Pando",2020-06-17,386
"Pando",2020-06-18,409
"Pando",2020-06-19,425
"Pando",2020-06-20,476
"Pando",2020-06-21,482
"Pando",2020-06-22,496
"Pando",2020-06-23,505
"Pando",2020-06-24,507
"Pando",2020-06-25,513
"Pando",2020-06-26,562
"Pando",2020-06-27,567
"Pando",2020-06-28,567
"Pando",2020-06-29,568
"Pando",2020-06-30,568
"Pando",2020-07-01,636
"Pando",2020-07-02,713
"Pando",2020-07-03,717
"Pando",2020-07-04,808
"Pando",2020-07-05,934
"Pando",2020-07-06,1006
"Pando",2020-07-07,1026
"Pando",2020-07-08,1026
"Pando",2020-07-09,1026
"Pando",2020-07-10,1026
"Pando",2020-07-11,1026
"Pando",2020-07-12,1045
"Pando",2020-07-13,1045
"Pando",2020-07-14,1045
"Pando",2020-07-15,1045
"Pando",2020-07-16,1045
"Pando",2020-07-17,1057
"Pando",2020-07-18,1178
"Pando",2020-07-19,1204
"Pando",2020-07-20,1212
"Pando",2020-07-21,1213
"Pando",2020-07-22,1300
"Pando",2020-07-23,1311
"Pando",2020-07-24,1362
"Pando",2020-07-25,1365
"Pando",2020-07-26,1367
"Pando",2020-07-27,1373
"Pando",2020-07-28,1375
"Pando",2020-07-29,1398
"Pando",2020-07-30,1407
"Pando",2020-07-31,1419
"Pando",2020-08-01,1428
"Pando",2020-08-02,1428
"Pando",2020-08-03,1431
"Pando",2020-08-04,1459
"Pando",2020-08-05,1495
"Pando",2020-08-06,1517
"Pando",2020-08-07,1549
"Pando",2020-08-08,1587
"Pando",2020-08-09,1622
"Pando",2020-08-10,1656
"Pando",2020-08-11,1710
"Pando",2020-08-12,1766
"Pando",2020-08-13,1804
"Pando",2020-08-14,1852
"Pando",2020-08-15,1910
"Pando",2020-08-16,1959
"Pando",2020-08-17,1968
"Pando",2020-08-18,2021
"Pando",2020-08-19,2074
"Pando",2020-08-20,2129
"Pando",2020-08-21,2208
"Pando",2020-08-22,2230
"Pando",2020-08-23,2232
"Pando",2020-08-24,2241
"Pando",2020-08-25,2263
"Pando",2020-08-26,2283
"Pando",2020-08-27,2297
"Pando",2020-08-28,2308
"Pando",2020-08-29,2315
"Pando",2020-08-30,2317
"Pando",2020-08-31,2320
"Pando",2020-09-01,2332
"Pando",2020-09-02,2335
"Pando",2020-09-03,2340
"Pando",2020-09-04,2347
"Pando",2020-09-05,2350
"Pando",2020-09-06,2353
"Pando",2020-09-07,2355
"Pando",2020-09-08,2357
"Pando",2020-09-09,2358
"Pando",2020-09-10,2358
"Pando",2020-09-11,2358
"Pando",2020-09-12,2358
"Pando",2020-09-13,2358
"Pando",2020-09-14,2358
"Pando",2020-09-15,2358
"Pando",2020-09-16,2360
"Pando",2020-09-17,2360
"Pando",2020-09-18,2361
"Pando",2020-09-19,2361
"Pando",2020-09-20,2361
"Pando",2020-09-21,2361
"Pando",2020-09-22,2362
"Pando",2020-09-23,2362
"Pando",2020-09-24,2363
"Pando",2020-09-25,2363
"Pando",2020-09-26,2363
"Pando",2020-09-27,2364
"Pando",2020-09-28,2365
"Pando",2020-09-29,2366
"Pando",2020-09-30,2367
"Pando",2020-10-01,2368
"Pando",2020-10-02,2368
"Pando",2020-10-03,2368
"Pando",2020-10-04,2368
"Pando",2020-10-05,2368
"Pando",2020-10-06,2369
"Pando",2020-10-07,2369
"Pando",2020-10-08,2369
"Pando",2020-10-09,2369
"Pando",2020-10-10,2369
"Pando",2020-10-11,2369
"Pando",2020-10-12,2369
"Pando",2020-10-13,2369
"Pando",2020-10-14,2371
"Pando",2020-10-15,2371
"Pando",2020-10-16,2371
"Pando",2020-10-17,2371
"Pando",2020-10-18,2371
"Pando",2020-10-19,2371
"Pando",2020-10-20,2373
"Pando",2020-10-21,2373
"Pando",2020-10-22,2373
"Pando",2020-10-23,2373
"Pando",2020-10-24,2373
"Pando",2020-10-25,2374
"Pando",2020-10-26,2374
"Pando",2020-10-27,2374
"Pando",2020-10-28,2374
"Pando",2020-10-29,2375
"Pando",2020-10-30,2376
"Pando",2020-10-31,2376
"Pando",2020-11-01,2376
"Pando",2020-11-02,2376
"Pando",2020-11-03,2377
"Pando",2020-11-04,2378
"Pando",2020-11-05,2378
"Pando",2020-11-06,2381
"Pando",2020-11-07,2384
"Pando",2020-11-08,2384
"Pando",2020-11-09,2384
"Pando",2020-11-10,2384
"Pando",2020-11-11,2385
"Pando",2020-11-12,2385
"Pando",2020-11-13,2389
"Pando",2020-11-14,2392
"Pando",2020-11-15,2392
"Pando",2020-11-16,2392
"Pando",2020-11-17,2393
"Pando",2020-11-18,2393
"Pando",2020-11-19,2394
"Pando",2020-11-20,2394
"Pando",2020-11-21,2394
"Pando",2020-11-22,2394
"Pando",2020-11-23,2394
"Pando",2020-11-24,2395
"Pando",2020-11-25,2396
"Pando",2020-11-26,2400
"Pando",2020-11-27,2401
"Pando",2020-11-28,2402
"Pando",2020-11-29,2402
"Pando",2020-11-30,2403
"Pando",2020-12-01,2404
"Pando",2020-12-02,2405
"Pando",2020-12-03,2405
"Pando",2020-12-04,2407
"Pando",2020-12-05,2413
"Pando",2020-12-06,2413
"Pando",2020-12-07,2413
"Pando",2020-12-08,2413
"Pando",2020-12-09,2416
"Pando",2020-12-10,2421
"Pando",2020-12-11,2428
"Pando",2020-12-12,2434
"Pando",2020-12-13,2435
"Pando",2020-12-14,2436
"Pando",2020-12-15,2438
"Pando",2020-12-16,2443
"Pando",2020-12-17,2455
"Pando",2020-12-18,2460
"Pando",2020-12-19,2469
"Pando",2020-12-20,2480
"Pando",2020-12-21,2481
"Pando",2020-12-22,2490
"Pando",2020-12-23,2501
"Pando",2020-12-24,2512
"Pando",2020-12-25,2531
"Pando",2020-12-26,2534
"Pando",2020-12-27,2542
"Pando",2020-12-28,2544
"Pando",2020-12-29,2563
